timestamp,ax,ay,az,gx,gy,gz,label
4.716036,-0.178216,0.036720,-0.403627,-0.967449,0.842210,1.992075,noise
4.736104,-0.196923,0.039889,-0.333612,-1.195797,0.048637,1.639708,noise
4.756172,-0.257106,0.101483,-0.378784,-1.152561,-0.657210,1.222409,noise
4.776241,-0.270590,0.109217,-0.409683,-0.845505,-0.974690,0.895289,noise
4.796309,-0.251824,0.082943,-0.345736,-0.457784,-1.129136,0.694743,noise
4.816377,-0.252585,0.045907,-0.216740,-0.269203,-1.243584,0.618468,noise
4.836445,-0.231491,0.041334,-0.096809,-0.279405,-1.088826,0.670639,noise
4.856513,-0.243679,0.081300,-0.087666,-0.266818,-0.896238,0.682981,noise
4.876582,-0.234186,0.080048,-0.081083,-0.119461,-0.680605,0.596093,noise
4.896650,-0.251537,0.070960,-0.039677,-0.064250,-0.595754,0.426788,noise
4.916718,-0.238376,0.051526,0.010204,-0.232867,-0.565043,0.275464,noise
4.936786,-0.139236,0.020764,0.007953,-0.430075,-0.789648,0.362835,noise
4.956855,-0.155954,0.017634,-0.055459,-0.484958,-0.880295,0.446645,noise
4.976923,-0.202311,0.047675,-0.074592,-0.365825,-0.836984,0.319057,noise
4.996991,-0.178562,0.068864,-0.104996,-0.083080,-0.887638,-0.032187,noise
5.017059,-0.110488,0.037114,-0.127593,0.252357,-1.071115,-0.399137,noise
5.037127,-0.076254,0.036765,-0.105364,0.402705,-1.322328,-0.531683,noise
5.057196,-0.063961,0.028069,-0.051081,0.284718,-1.312294,-0.347146,noise
5.077264,-0.042545,0.003855,-0.007841,0.188507,-1.170063,-0.120001,noise
5.097332,-0.077626,0.025671,0.037578,0.198200,-1.026637,-0.128349,noise
5.117400,-0.117679,0.049424,0.086719,0.211789,-0.967567,-0.298956,noise
5.137469,-0.147563,0.054924,0.170398,0.092168,-0.805277,-0.469964,noise
5.157537,-0.171150,0.089338,0.251349,-0.205422,-0.498495,-0.418201,noise
5.177605,-0.184649,0.124292,0.181815,-0.352226,0.063508,-0.383615,noise
5.197673,-0.023050,0.042180,0.084634,-0.282410,0.031353,-0.806582,noise
5.217741,0.019820,0.031543,0.020437,-0.031933,-0.103877,-1.208771,noise
5.237810,0.139768,-0.040123,-0.042623,0.131153,-0.066262,-1.500290,noise
5.257878,0.239343,-0.053511,-0.037343,0.225287,0.149078,-1.208294,noise
5.277946,0.250531,-0.138734,-0.010879,0.303678,0.500364,-0.474361,noise
5.298014,0.240377,-0.180893,-0.020457,0.423383,0.844904,0.057156,noise
5.318083,0.157683,-0.150342,0.015814,0.442552,0.911738,0.108060,noise
5.338151,0.060056,-0.103323,0.053551,0.279615,0.485261,-0.170930,noise
5.358219,0.001946,-0.069941,0.046949,0.130720,0.047182,-0.378513,noise
5.378287,-0.012342,-0.030228,0.051587,-0.098028,-0.276840,-0.457682,noise
5.398355,-0.012866,0.000655,0.060796,-0.371148,-0.435964,-0.422504,noise
5.418424,-0.028500,0.006147,0.006867,-0.519206,-0.464667,-0.337712,noise
5.438492,-0.017523,0.011515,-0.050373,-0.443980,-0.451713,-0.289699,noise
5.458560,-0.022077,-0.008274,-0.054741,-0.273204,-0.395948,-0.299265,noise
5.478628,-0.026704,-0.035071,-0.042119,-0.122810,-0.291174,-0.299298,noise
5.498696,-0.009779,-0.052205,-0.015949,-0.068810,-0.242570,-0.230644,noise
5.518765,-0.030136,-0.036442,-0.040189,-0.131901,-0.078169,-0.213579,noise
5.538833,-0.064956,-0.088736,-0.083206,-0.026119,0.096375,-0.383992,noise
5.558901,-0.053137,-0.156815,-0.133855,0.349977,0.258805,-0.600440,noise
5.578969,-0.058258,-0.210515,-0.144291,0.823756,0.265530,-0.741336,noise
5.599038,-0.051634,-0.223897,-0.101303,1.107541,0.138131,-0.797356,noise
5.619106,-0.050792,-0.306314,-0.059496,0.950667,0.191275,-0.693887,noise
5.639174,0.008383,-0.281753,-0.038012,0.648955,0.165836,-0.529373,noise
5.659242,-0.026176,-0.231780,-0.119311,0.816384,-0.098797,-0.583534,noise
5.679310,-0.037861,-0.154541,-0.154250,1.215234,-0.362467,-0.713865,noise
5.699379,0.058781,-0.060100,-0.086850,1.323075,-0.411835,-0.661532,noise
5.719447,0.161536,-0.020139,0.014034,0.890259,-0.339044,-0.337969,noise
5.739515,0.103605,0.060316,-0.007268,0.572772,-0.297044,-0.029798,noise
5.759583,0.028344,0.151636,-0.081076,0.618399,-0.210871,0.096896,noise
5.779651,0.033626,0.236976,-0.078043,0.756117,-0.093708,0.179985,noise
5.799720,0.034281,0.256391,-0.020003,0.827045,-0.061655,0.193993,noise
5.819788,0.043114,0.232790,0.066159,0.757356,-0.125144,0.153098,noise
5.839856,0.058980,0.229532,0.127666,0.555208,-0.176713,0.177573,noise
5.859924,0.032088,0.235923,0.168624,0.314689,-0.206834,0.219015,noise
5.879993,0.023316,0.228898,0.185203,0.144558,-0.185881,0.220074,noise
5.900061,0.033849,0.205726,0.187325,0.072139,-0.167636,0.213780,noise
5.920129,0.001459,0.185775,0.189863,0.011036,-0.139171,0.177640,noise
5.940197,-0.002202,0.152054,0.200525,-0.130658,-0.031806,0.202464,noise
5.960265,0.025952,0.131956,0.211173,-0.351920,0.082812,0.256691,noise
5.980334,0.030567,0.122691,0.169216,-0.495165,0.171016,0.295368,noise
6.000402,0.025294,0.091227,0.125900,-0.498931,0.153998,0.232431,noise
6.020470,0.035866,0.065570,0.113099,-0.518906,0.106898,0.141921,noise
6.040538,0.051884,0.033192,0.147381,-0.694390,0.016310,0.069079,noise
6.060606,0.064727,0.016869,0.138592,-0.951638,-0.028065,0.076495,noise
6.080675,0.043288,0.024641,0.092145,-1.103943,-0.042646,0.077567,noise
6.100743,0.012158,0.027199,0.016635,-1.034745,0.040943,0.026350,noise
6.120811,-0.002249,-0.004826,-0.040164,-0.790239,0.144915,-0.077112,noise
6.140879,0.024583,-0.045995,-0.042965,-0.583104,0.152696,-0.067868,noise
6.160947,0.047046,-0.083368,-0.014820,-0.518848,0.083395,0.005118,noise
6.181016,0.054802,-0.083009,0.002180,-0.607527,0.071043,0.047717,noise
6.201084,0.016852,-0.085796,-0.038395,-0.660518,0.171759,0.015691,noise
6.221152,0.012607,-0.095261,-0.089804,-0.583481,0.211239,-0.030282,noise
6.241220,0.031767,-0.098085,-0.143746,-0.458906,0.244784,-0.008384,noise
6.261289,0.045240,-0.078681,-0.162141,-0.324393,0.190400,0.080209,noise
6.281357,0.021294,-0.053330,-0.163477,-0.206900,0.143955,0.163166,noise
6.301425,-0.000543,-0.039846,-0.138214,-0.131660,0.121851,0.191315,noise
6.321493,-0.009361,-0.033033,-0.109628,-0.068618,0.057112,0.169661,noise
6.341561,-0.004786,-0.038257,-0.082195,-0.012304,-0.013190,0.132852,noise
